id,filename,suggested_alt_es,suggested_alt_en,project,service
32a4008799fd,patina_12-150x150.jpg,Proyecto 150x150: patina 12 150x150,Project 150x150: patina 12 150x150,150x150,patina
fcb9138dd4d2,Marble-Sculpture_04-149x300.jpg,Proyecto marble: Marble Sculpture 04 149x300,Project marble: Marble Sculpture 04 149x300,marble,sculpture-modeling
8b4cb2d72b36,home-run-art-foundry01-1024x602.jpg,Proyecto home: home run art foundry01 1024x602,Project home: home run art foundry01 1024x602,home,bronze-casting
33329061493d,Water-_Jet_04-157x300.jpg,Proyecto jet: Water  Jet 04 157x300,Project jet: Water  Jet 04 157x300,jet,water-jet
5bea0eb5e0c3,Lira_05-99999x500.jpg,Proyecto 99999x500: Lira 05 99999x500,Project 99999x500: Lira 05 99999x500,99999x500,
3faffbb0fcff,home-run-art-foundry02-300x144.jpg,Proyecto home: home run art foundry02 300x144,Project home: home run art foundry02 300x144,home,bronze-casting
a1ea987610e0,patina_18-300x217.jpg,Proyecto patina: patina 18 300x217,Project patina: patina 18 300x217,patina,patina
2b6d7e83d86a,Wood_Crates_03-150x150.jpg,Proyecto 150x150: Wood Crates 03 150x150,Project 150x150: Wood Crates 03 150x150,150x150,wood-crates
461cc09e55e7,Granite_Bases__Mounting_02.jpg,Proyecto bases: Granite Bases  Mounting 02,Project bases: Granite Bases  Mounting 02,bases,granite-bases
a9762c6ff765,home-run-art-foundry02-768x369.jpg,Proyecto home: home run art foundry02 768x369,Project home: home run art foundry02 768x369,home,bronze-casting
a49195b7a8fd,Durga_Ma_02-600x400.jpg,Proyecto 600x400: Durga Ma 02 600x400,Project 600x400: Durga Ma 02 600x400,600x400,
24d4da79588e,Viaje_Fantastico_Fabelo_06-768x477.jpg,Proyecto 768x477: Viaje Fantastico Fabelo 06 768x477,Project 768x477: Viaje Fantastico Fabelo 06 768x477,768x477,
04b554d98676,Engineering05-150x150.jpg,Proyecto 150x150: Engineering05 150x150,Project 150x150: Engineering05 150x150,150x150,engineering
e9bea88b2186,Resine_Casting_Service_03-506x400.jpg,Proyecto resine: Resine Casting Service 03 506x400,Project resine: Resine Casting Service 03 506x400,resine,bronze-casting
d7a9dd9b3d6d,Micaela_09-500x450.jpg,Proyecto 500x450: Micaela 09 500x450,Project 500x450: Micaela 09 500x450,500x450,
09931e88f8e6,Micaela_06.jpg,Proyecto micaela: Micaela 06,Project micaela: Micaela 06,micaela,
117f10d7b491,La_Gran_Carroza_03-600x400.jpg,Proyecto 600x400: La Gran Carroza 03 600x400,Project 600x400: La Gran Carroza 03 600x400,600x400,
e6ee5076f631,Clementina_05-500x450.jpg,Proyecto 500x450: Clementina 05 500x450,Project 500x450: Clementina 05 500x450,500x450,
1cb00a3da9a0,Durga_Ma_08-150x150.jpg,Proyecto 150x150: Durga Ma 08 150x150,Project 150x150: Durga Ma 08 150x150,150x150,
15a9e6cba960,Saltamonte_11-498x400.jpg,Proyecto saltamonte: Saltamonte 11 498x400,Project saltamonte: Saltamonte 11 498x400,saltamonte,
64e42f748ab1,Poco_Nosotros_01.jpg,Proyecto nosotros: Poco Nosotros 01,Project nosotros: Poco Nosotros 01,nosotros,
5a1c5e939818,Armonia_23.jpg,Proyecto armonia: Armonia 23,Project armonia: Armonia 23,armonia,
b0ab91dc00bf,Welding_Polish_15-768x444.jpg,Proyecto polish: Welding Polish 15 768x444,Project polish: Welding Polish 15 768x444,polish,welding-polish
0e9b58a0122f,patina_14-150x150.jpg,Proyecto 150x150: patina 14 150x150,Project 150x150: patina 14 150x150,150x150,patina
315f35c0209e,Saltamonte_06-502x400.jpg,Proyecto saltamonte: Saltamonte 06 502x400,Project saltamonte: Saltamonte 06 502x400,saltamonte,
85d4363aca77,Eva_05-500x99999.jpg,Proyecto 500x99999: Eva 05 500x99999,Project 500x99999: Eva 05 500x99999,500x99999,
86c2e0a3899f,Armonia_02.jpg,Proyecto armonia: Armonia 02,Project armonia: Armonia 02,armonia,
b5a8c1845e12,American_Dream_02-150x150.jpg,Proyecto 150x150: American Dream 02 150x150,Project 150x150: American Dream 02 150x150,150x150,
077c93d5e743,Sculture__Modeling_18-150x150.jpg,Proyecto 150x150: Sculture  Modeling 18 150x150,Project 150x150: Sculture  Modeling 18 150x150,150x150,sculpture-modeling
80b4d5ef0355,Saltamonte_05-272x182.jpg,Proyecto 272x182: Saltamonte 05 272x182,Project 272x182: Saltamonte 05 272x182,272x182,
105d156ca945,Silicon_Rubber_Molding_01-173x300.jpg,Proyecto molding: Silicon Rubber Molding 01 173x300,Project molding: Silicon Rubber Molding 01 173x300,molding,silicon-rubber-molding
89fcb0195733,Welding_Polish_19-600x400.jpg,Proyecto 600x400: Welding Polish 19 600x400,Project 600x400: Welding Polish 19 600x400,600x400,welding-polish
3a9bd379dea8,Sculture__Modeling_02-272x182.jpg,Proyecto 272x182: Sculture  Modeling 02 272x182,Project 272x182: Sculture  Modeling 02 272x182,272x182,sculpture-modeling
607d5521ab95,Clementina_02-300x191.jpg,Proyecto clementina: Clementina 02 300x191,Project clementina: Clementina 02 300x191,clementina,
9e73a9fdaefb,Viaje_Fantastico_Fabelo_13.jpg,Proyecto fabelo: Viaje Fantastico Fabelo 13,Project fabelo: Viaje Fantastico Fabelo 13,fabelo,
211bbb4c4083,Granite_Bases__Mounting_01-225x300.jpg,Proyecto 225x300: Granite Bases  Mounting 01 225x300,Project 225x300: Granite Bases  Mounting 01 225x300,225x300,granite-bases
aa10a8e2e1f5,Dewax_03-272x182.jpg,Proyecto 272x182: Dewax 03 272x182,Project 272x182: Dewax 03 272x182,272x182,wax-casting
cb19a3a65855,Engineering_services01.jpg,Servicio engineering: Engineering services01,Service engineering: Engineering services01,,engineering
c9624b3d24b5,Sculture__Modeling_15-150x150.jpg,Proyecto 150x150: Sculture  Modeling 15 150x150,Project 150x150: Sculture  Modeling 15 150x150,150x150,sculpture-modeling
20fbc902a3e8,Silicon_Rubber_Molding_06-226x300.jpg,Proyecto molding: Silicon Rubber Molding 06 226x300,Project molding: Silicon Rubber Molding 06 226x300,molding,silicon-rubber-molding
453eb5df8bd7,American_Mask_03-350x350.jpg,Proyecto 350x350: American Mask 03 350x350,Project 350x350: American Mask 03 350x350,350x350,
f0fec37c9ec9,Alexander_Arrechea_07-150x150.jpg,Proyecto 150x150: Alexander Arrechea 07 150x150,Project 150x150: Alexander Arrechea 07 150x150,150x150,
8fe5cc821373,Ballerina_02-150x150.jpg,Proyecto 150x150: Ballerina 02 150x150,Project 150x150: Ballerina 02 150x150,150x150,
60c9f98dcae6,Serena_13-524x400.jpg,Proyecto serena: Serena 13 524x400,Project serena: Serena 13 524x400,serena,
321fb5a6a804,Viaje_Fantastico_Fabelo_14-768x477.jpg,Proyecto 768x477: Viaje Fantastico Fabelo 14 768x477,Project 768x477: Viaje Fantastico Fabelo 14 768x477,768x477,
3b2f49665448,Eva_04-768x477.jpg,Proyecto 768x477: Eva 04 768x477,Project 768x477: Eva 04 768x477,768x477,
41b26403695a,Sculture__Modeling_17-204x300.jpg,Proyecto modeling: Sculture  Modeling 17 204x300,Project modeling: Sculture  Modeling 17 204x300,modeling,sculpture-modeling
4fe032c5ec1a,Wax_Casting_07-300x245.jpg,Proyecto wax: Wax Casting 07 300x245,Project wax: Wax Casting 07 300x245,wax,bronze-casting
01593b6f9922,Carlos_Manuel_de_Cespedes_03-150x150.jpg,Proyecto 150x150: Carlos Manuel de Cespedes 03 150x150,Project 150x150: Carlos Manuel de Cespedes 03 150x150,150x150,
ae52e360c0cd,hombre_saltamonte-768x432.jpg,Proyecto 768x432: hombre saltamonte 768x432,Project 768x432: hombre saltamonte 768x432,768x432,
d9d331e2eea5,Ceramic_Shell_07-150x150.jpg,Proyecto 150x150: Ceramic Shell 07 150x150,Project 150x150: Ceramic Shell 07 150x150,150x150,ceramic-shell
4b2d000b9f87,Sculture__Modeling_21-272x182.jpg,Proyecto 272x182: Sculture  Modeling 21 272x182,Project 272x182: Sculture  Modeling 21 272x182,272x182,sculpture-modeling
56fad120f2b7,run-art-foundry-logo.png,Proyecto logo: run art foundry logo,Project logo: run art foundry logo,logo,bronze-casting
1764b09d8ace,Jesucristo-471x400.jpg,RUN Art Foundry: Jesucristo 471x400,RUN Art Foundry: Jesucristo 471x400,,
7011e667473a,Durga_Ma_06-500x99999.jpg,Proyecto 500x99999: Durga Ma 06 500x99999,Project 500x99999: Durga Ma 06 500x99999,500x99999,
18832b8d5a3a,Suenos_Lucas_08-196x300.jpg,Proyecto 196x300: Suenos Lucas 08 196x300,Project 196x300: Suenos Lucas 08 196x300,196x300,
c097caa64ac1,Suenos_Lucas_05-150x150.jpg,Proyecto 150x150: Suenos Lucas 05 150x150,Project 150x150: Suenos Lucas 05 150x150,150x150,
a14623ac1f97,Bronze_Aluminum_Casting_09-506x400.jpg,Proyecto aluminum: Bronze Aluminum Casting 09 506x400,Project aluminum: Bronze Aluminum Casting 09 506x400,aluminum,bronze-casting
ccbf107e491a,muchacha_condenada_a_vivir_con_una_piedra_en_la_cabeza-169x300.jpg,Proyecto 169x300: muchacha condenada a vivir con una piedra en la cabeza 169x300,Project 169x300: muchacha condenada a vivir con una piedra en la cabeza 169x300,169x300,
76c95066aac2,Serena_01-272x182.jpg,Proyecto 272x182: Serena 01 272x182,Project 272x182: Serena 01 272x182,272x182,
d1e98012cbc0,Silicon_Rubber_Molding_21.jpg,Proyecto molding: Silicon Rubber Molding 21,Project molding: Silicon Rubber Molding 21,molding,silicon-rubber-molding
5b28294f4239,Saltamonte_01-500x99999.jpg,Proyecto 500x99999: Saltamonte 01 500x99999,Project 500x99999: Saltamonte 01 500x99999,500x99999,
e0c5990553fa,Maximo_Gomez_01-1200x1200.jpg,Proyecto gomez: Maximo Gomez 01 1200x1200,Project gomez: Maximo Gomez 01 1200x1200,gomez,
9922ee3133c5,Sculture__Modeling_10-135x300.jpg,Proyecto modeling: Sculture  Modeling 10 135x300,Project modeling: Sculture  Modeling 10 135x300,modeling,sculpture-modeling
af7d376f4ad2,Silicon_Rubber_Molding_12.jpg,Proyecto molding: Silicon Rubber Molding 12,Project molding: Silicon Rubber Molding 12,molding,silicon-rubber-molding
8e84c6fc11da,Durga_Ma_03-595x450.jpg,Proyecto durga: Durga Ma 03 595x450,Project durga: Durga Ma 03 595x450,durga,
7dda3db676a8,Clementina_05-150x150.jpg,Proyecto 150x150: Clementina 05 150x150,Project 150x150: Clementina 05 150x150,150x150,
cd89120a6203,Bronze_Aluminum_Casting_07-150x150.jpg,Proyecto 150x150: Bronze Aluminum Casting 07 150x150,Project 150x150: Bronze Aluminum Casting 07 150x150,150x150,bronze-casting
71d3d9c80b1d,Poco_Nosotros_02-300x186.jpg,Proyecto 300x186: Poco Nosotros 02 300x186,Project 300x186: Poco Nosotros 02 300x186,300x186,
e9f10ce91233,run-art-foundry-logo-224x182.png,Proyecto logo: run art foundry logo 224x182,Project logo: run art foundry logo 224x182,logo,bronze-casting
f7d597da22a0,Marble-Sculpture_01.jpg,Proyecto marble: Marble Sculpture 01,Project marble: Marble Sculpture 01,marble,sculpture-modeling
3d1fb8790fe9,Durga_Ma_09-196x300.jpg,Proyecto 196x300: Durga Ma 09 196x300,Project 196x300: Durga Ma 09 196x300,196x300,
24d7dd86be14,Armonia_13-800x450.jpg,Proyecto 800x450: Armonia 13 800x450,Project 800x450: Armonia 13 800x450,800x450,
5c35afd8bb2f,Equilibrio_09-196x300.jpg,Proyecto 196x300: Equilibrio 09 196x300,Project 196x300: Equilibrio 09 196x300,196x300,
20e0c5229e6f,Clementina_05.jpg,Proyecto clementina: Clementina 05,Project clementina: Clementina 05,clementina,
e309920c7bc8,Ballerina_03-768x1022.jpg,Proyecto ballerina: Ballerina 03 768x1022,Project ballerina: Ballerina 03 768x1022,ballerina,
e8ffb6f637b2,patina_06-150x150.jpg,Proyecto 150x150: patina 06 150x150,Project 150x150: patina 06 150x150,150x150,patina
5b543e4e19e7,Armonia_04-800x450.jpg,Proyecto 800x450: Armonia 04 800x450,Project 800x450: Armonia 04 800x450,800x450,
9347422af8ef,Maquina_de_Coser_06-500x99999.jpg,Proyecto 500x99999: Maquina de Coser 06 500x99999,Project 500x99999: Maquina de Coser 06 500x99999,500x99999,
034fa52bcce3,patina_10-600x400.jpg,Proyecto 600x400: patina 10 600x400,Project 600x400: patina 10 600x400,600x400,patina
54958f7064b5,Dewax_02.jpg,Proyecto dewax: Dewax 02,Project dewax: Dewax 02,dewax,wax-casting
31eb586d2b11,Wax_Casting_04-99999x500.jpg,Proyecto 99999x500: Wax Casting 04 99999x500,Project 99999x500: Wax Casting 04 99999x500,99999x500,bronze-casting
5e595f9f5edb,Micaela_02-224x300.jpg,Proyecto 224x300: Micaela 02 224x300,Project 224x300: Micaela 02 224x300,224x300,
408a7410d290,S-T-Roberto-Estupinan-150x150.jpg,Proyecto 150x150: S T Roberto Estupinan 150x150,Project 150x150: S T Roberto Estupinan 150x150,150x150,
3c714adc8774,Viaje_Fantastico_Fabelo_06.jpg,Proyecto fabelo: Viaje Fantastico Fabelo 06,Project fabelo: Viaje Fantastico Fabelo 06,fabelo,
d3ef1873394c,Alexander_Arrechea_06-150x150.jpg,Proyecto 150x150: Alexander Arrechea 06 150x150,Project 150x150: Alexander Arrechea 06 150x150,150x150,
c276508d5480,American_Mask_04.jpg,Proyecto american: American Mask 04,Project american: American Mask 04,american,
c1debc2622db,Bronze_Aluminum_Casting_12-272x182.jpg,Proyecto 272x182: Bronze Aluminum Casting 12 272x182,Project 272x182: Bronze Aluminum Casting 12 272x182,272x182,bronze-casting
61fad9039538,Armonia_24.jpg,Proyecto armonia: Armonia 24,Project armonia: Armonia 24,armonia,
5a8c41846315,sculpture-enlargement_03.jpg,Proyecto enlargement: sculpture enlargement 03,Project enlargement: sculpture enlargement 03,enlargement,sculpture-modeling
ce66f1fc3714,Restoration_Guajiro-Reide-Molina-272x182.jpg,Proyecto 272x182: Restoration Guajiro Reide Molina 272x182,Project 272x182: Restoration Guajiro Reide Molina 272x182,272x182,restoration
5b0505b49d40,Maquina_de_Coser-500x99999.jpg,Proyecto 500x99999: Maquina de Coser 500x99999,Project 500x99999: Maquina de Coser 500x99999,500x99999,
b3d31c477b41,Alexander_Arrechea_13-167x300.jpg,Proyecto alexander: Alexander Arrechea 13 167x300,Project alexander: Alexander Arrechea 13 167x300,alexander,
1fcb393a8a86,Suenos_Lucas_09-500x99999.jpg,Proyecto 500x99999: Suenos Lucas 09 500x99999,Project 500x99999: Suenos Lucas 09 500x99999,500x99999,
8720e186007d,Equilibrio_10-199x300.jpg,Proyecto equilibrio: Equilibrio 10 199x300,Project equilibrio: Equilibrio 10 199x300,equilibrio,
9c95de5e93f2,Lira_05-150x150.jpg,Proyecto 150x150: Lira 05 150x150,Project 150x150: Lira 05 150x150,150x150,
96dd33324a34,sculpture-enlargement_07-150x150.jpg,Proyecto 150x150: sculpture enlargement 07 150x150,Project 150x150: sculpture enlargement 07 150x150,150x150,sculpture-modeling
5dd7fabde0b9,Sculture__Modeling_15-272x182.jpg,Proyecto 272x182: Sculture  Modeling 15 272x182,Project 272x182: Sculture  Modeling 15 272x182,272x182,sculpture-modeling
6cd7a2c6199d,Silicon_Rubber_Molding_06-150x150.jpg,Proyecto 150x150: Silicon Rubber Molding 06 150x150,Project 150x150: Silicon Rubber Molding 06 150x150,150x150,silicon-rubber-molding
19d4753bca97,Eva_09-300x186.jpg,Proyecto 300x186: Eva 09 300x186,Project 300x186: Eva 09 300x186,300x186,
810b3a7745c7,Restoration.jpg,Proyecto restoration: Restoration,Project restoration: Restoration,restoration,restoration
5b746de7d6e3,Viaje_Fantastico_Fabelo_04-99999x153320.jpg,Proyecto fabelo: Viaje Fantastico Fabelo 04 99999x153320,Project fabelo: Viaje Fantastico Fabelo 04 99999x153320,fabelo,
a70acce53b91,Mujer_Pajaros_04-300x222.jpg,Proyecto mujer: Mujer Pajaros 04 300x222,Project mujer: Mujer Pajaros 04 300x222,mujer,
76c340831512,Viaje_Fantastico_Fabelo_13-600x400.jpg,Proyecto 600x400: Viaje Fantastico Fabelo 13 600x400,Project 600x400: Viaje Fantastico Fabelo 13 600x400,600x400,
43398f842d1d,Armonia_13-1.jpg,Proyecto armonia: Armonia 13 1,Project armonia: Armonia 13 1,armonia,
0c7400dbda3a,Water-_Jet_02.jpg,Proyecto jet: Water  Jet 02,Project jet: Water  Jet 02,jet,water-jet
82ab999994be,Ceramic_Shell_15-488x400.jpg,Proyecto ceramic: Ceramic Shell 15 488x400,Project ceramic: Ceramic Shell 15 488x400,ceramic,ceramic-shell
ea3c0362a9a2,Reflexion_06-500x99999.jpg,Proyecto 500x99999: Reflexion 06 500x99999,Project 500x99999: Reflexion 06 500x99999,500x99999,
c3e02718c359,Durga_Ma_09-589x400.jpg,Proyecto durga: Durga Ma 09 589x400,Project durga: Durga Ma 09 589x400,durga,
ba67bc5aa3c9,Sculture__Modeling_19-272x182.jpg,Proyecto 272x182: Sculture  Modeling 19 272x182,Project 272x182: Sculture  Modeling 19 272x182,272x182,sculpture-modeling
5e54d49e58de,Ballerina_03-350x350.jpg,Proyecto 350x350: Ballerina 03 350x350,Project 350x350: Ballerina 03 350x350,350x350,
467d99889aec,Silicon_Rubber_Molding_19-600x400.jpg,Proyecto 600x400: Silicon Rubber Molding 19 600x400,Project 600x400: Silicon Rubber Molding 19 600x400,600x400,silicon-rubber-molding
df00eb2dba01,Equilibrio_10.jpg,Proyecto equilibrio: Equilibrio 10,Project equilibrio: Equilibrio 10,equilibrio,
8f3373a2afdd,Suenos_Lucas_05-196x300.jpg,Proyecto 196x300: Suenos Lucas 05 196x300,Project 196x300: Suenos Lucas 05 196x300,196x300,
5aa272518e2f,Welding_Polish_06-150x150.jpg,Proyecto 150x150: Welding Polish 06 150x150,Project 150x150: Welding Polish 06 150x150,150x150,welding-polish
799e14aa754a,Ceramic_Shell_13-600x400.jpg,Proyecto 600x400: Ceramic Shell 13 600x400,Project 600x400: Ceramic Shell 13 600x400,600x400,ceramic-shell
ac9d70225c3f,Mujer_Pajaros_01-150x150.jpg,Proyecto 150x150: Mujer Pajaros 01 150x150,Project 150x150: Mujer Pajaros 01 150x150,150x150,
b210c84100c6,Ceramic_Shell_04-600x400.jpg,Proyecto 600x400: Ceramic Shell 04 600x400,Project 600x400: Ceramic Shell 04 600x400,600x400,ceramic-shell
ea87d486156e,Sculture__Modeling_17-560x400.jpg,Proyecto modeling: Sculture  Modeling 17 560x400,Project modeling: Sculture  Modeling 17 560x400,modeling,sculpture-modeling
1c5b5ca8484a,Suenos_Lucas_01-196x300.jpg,Proyecto 196x300: Suenos Lucas 01 196x300,Project 196x300: Suenos Lucas 01 196x300,196x300,
7a9916dea900,el-beso_Final_wax-768x477.jpg,Proyecto 768x477: el beso Final wax 768x477,Project 768x477: el beso Final wax 768x477,768x477,wax-casting
9613b45d4cc5,Armonia_26-600x400.jpg,Proyecto 600x400: Armonia 26 600x400,Project 600x400: Armonia 26 600x400,600x400,
c220147f247e,Lira_04-587x400.jpg,Proyecto 587x400: Lira 04 587x400,Project 587x400: Lira 04 587x400,587x400,
af1acf499710,American_Mask_04-592x450.jpg,Proyecto american: American Mask 04 592x450,Project american: American Mask 04 592x450,american,
51046784a348,Micaela_05-600x400.jpg,Proyecto 600x400: Micaela 05 600x400,Project 600x400: Micaela 05 600x400,600x400,
b8d5b2df8b02,run-art-foundry-logo1.png,Proyecto logo: run art foundry logo1,Project logo: run art foundry logo1,logo,bronze-casting
2deb4ff7bbbb,Sculture__Modeling_04-506x400.jpg,Proyecto modeling: Sculture  Modeling 04 506x400,Project modeling: Sculture  Modeling 04 506x400,modeling,sculpture-modeling
19868d9a3417,Silicon_Rubber_Molding_21-272x182.jpg,Proyecto 272x182: Silicon Rubber Molding 21 272x182,Project 272x182: Silicon Rubber Molding 21 272x182,272x182,silicon-rubber-molding
437107d3de85,el-beso_Final_Welding-150x150.jpg,Proyecto 150x150: el beso Final Welding 150x150,Project 150x150: el beso Final Welding 150x150,150x150,welding-polish
055b20a0af01,Bronze_02-150x150.jpg,Proyecto 150x150: Bronze 02 150x150,Project 150x150: Bronze 02 150x150,150x150,bronze-casting
f91972063206,Clementina_03-600x400.jpg,Proyecto 600x400: Clementina 03 600x400,Project 600x400: Clementina 03 600x400,600x400,
12f8db65a255,Carlos_Manuel_de_Cespedes_03-272x182.jpg,Proyecto 272x182: Carlos Manuel de Cespedes 03 272x182,Project 272x182: Carlos Manuel de Cespedes 03 272x182,272x182,
1fad52cf317e,Water-_Jet_01-600x400.jpg,Proyecto 600x400: Water  Jet 01 600x400,Project 600x400: Water  Jet 01 600x400,600x400,water-jet
a1009f82de03,La_Gran_Carroza_07.jpg,Proyecto carroza: La Gran Carroza 07,Project carroza: La Gran Carroza 07,carroza,
634cd2c616d0,Mujer_Pajaros_04-150x150.jpg,Proyecto 150x150: Mujer Pajaros 04 150x150,Project 150x150: Mujer Pajaros 04 150x150,150x150,
20b22a74ae7b,La_Gran_Carroza_04.jpg,Proyecto carroza: La Gran Carroza 04,Project carroza: La Gran Carroza 04,carroza,
484541e95747,Alexander_Arrechea_14-150x150.jpg,Proyecto 150x150: Alexander Arrechea 14 150x150,Project 150x150: Alexander Arrechea 14 150x150,150x150,
265acde0a3b0,el-beso_Final_Welding-272x182.jpg,Proyecto 272x182: el beso Final Welding 272x182,Project 272x182: el beso Final Welding 272x182,272x182,welding-polish
63f8f60e4c22,Dancer_03-99999x400.jpg,Proyecto dancer: Dancer 03 99999x400,Project dancer: Dancer 03 99999x400,dancer,
707a832684c3,Lira_01-600x400.jpg,Proyecto 600x400: Lira 01 600x400,Project 600x400: Lira 01 600x400,600x400,
8fbc9f7d3a37,Silicon_Rubber_Molding_08-272x182.jpg,Proyecto 272x182: Silicon Rubber Molding 08 272x182,Project 272x182: Silicon Rubber Molding 08 272x182,272x182,silicon-rubber-molding
